"URL";"IsDownloaded";"FileName";"FilePath";"FileSize"
"https://lh5.googleusercontent.com/-wd4Z8Xel8mg/AAAAAAAAAAI/AAAAAAAAAAA/ajMIH8Pse7M/s0/photo.jpg";"yes";"a608303b07e4947770499b8bd47a61ea.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/a608303b07e4947770499b8bd47a61ea.jpeg";"45679"
"https://lh6.googleusercontent.com/-vedut5z8XhU/AAAAAAAAAAI/AAAAAAAAAAA/bQjpefAfU8g/s0/photo.jpg";"yes";"f5d8968832ceb4c7e5a3fa5ff3e8adbc.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/f5d8968832ceb4c7e5a3fa5ff3e8adbc.png";"13216"
"https://lh3.googleusercontent.com/-55r0Q4IW3gc/AAAAAAAAAAI/AAAAAAAAAAA/85VjUFn2Mng/s0/photo.jpg";"yes";"354d115350626df7121143766a54e1bf.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/354d115350626df7121143766a54e1bf.png";"165130"
"https://lh6.googleusercontent.com/-rUkTvsBs0MY/AAAAAAAAAAI/AAAAAAAAAAA/zgCSEXiPtrM/s0/photo.jpg";"yes";"12a718ec68ffd2f5ec19c1a7a0f53d1e.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/12a718ec68ffd2f5ec19c1a7a0f53d1e.jpeg";"15430"
"https://lh3.googleusercontent.com/-RSM83O4yhVY/AAAAAAAAAAI/AAAAAAAAAAA/cE-piEAQK2U/s0/photo.jpg";"yes";"d151193b495ac2833632f73bb8d2dd36.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/d151193b495ac2833632f73bb8d2dd36.png";"48950"
"https://lh4.googleusercontent.com/-zBGp5VFc-uM/AAAAAAAAAAI/AAAAAAAAAAA/akCrHlmwHXM/s0/photo.jpg";"yes";"8b8eec4f0ca558d712224464da3fe60c.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/8b8eec4f0ca558d712224464da3fe60c.png";"46321"
"https://lh6.googleusercontent.com/-_oK_OLOODQQ/AAAAAAAAAAI/AAAAAAAAAAA/oAzpnNRbRuE/s0/photo.jpg";"yes";"97e7fe54dd5fdc25be6602e5a893bb0d.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/97e7fe54dd5fdc25be6602e5a893bb0d.jpeg";"22451"
"https://lh3.googleusercontent.com/-UU2OjcEF-wg/AAAAAAAAAAI/AAAAAAAAAAA/781c_cA2fCc/s0/photo.jpg";"yes";"3176ca168f16bfa9e0c7ccdfdc9b0ede.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/3176ca168f16bfa9e0c7ccdfdc9b0ede.jpeg";"677861"
"https://lh4.googleusercontent.com/-JGqd6IogrHg/AAAAAAAAAAI/AAAAAAAAAAA/0JRmhuOhcdo/s0/photo.jpg";"yes";"bdbde3c676f31367d7a527bd1e373e45.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/bdbde3c676f31367d7a527bd1e373e45.png";"24729"
"https://lh3.googleusercontent.com/jEjGj8FK_eOFgrZDO1p7PVcLVUTNvJCyVorKZ6Nl_db8yoLFZqRGDqQSGveSdmcOS8pXsac6SJC2fOLu4TNKLED3LRg";"yes";"63109f8755a816aa581366aada5cd8da.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/63109f8755a816aa581366aada5cd8da.jpeg";"35072"
"https://lh3.googleusercontent.com/KJQt_didP8PSPwN8weBWxUBY2DwmbntJbO0q3chYFLo";"yes";"4060c300e95aa9ad3444d6761846cf00.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/4060c300e95aa9ad3444d6761846cf00.jpeg";"48275"
"https://lh3.googleusercontent.com/7TBGuJ2Y43BECTWanaeAELDcWTZoqhZacm3o7WiJY4TY4U1D0jm4Rv3ON9btp-U-r3NmGSps3g";"yes";"f672f901bf70f79070919b49c82bc53e.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/f672f901bf70f79070919b49c82bc53e.png";"185800"
"https://lh3.googleusercontent.com/NdH5atNh_G4NxDxoCIXHJlHrFBnmrR24RhkZUbAcyJs";"yes";"757f0ca7bfb480fe5d10b4be0fa9822a.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/757f0ca7bfb480fe5d10b4be0fa9822a.jpeg";"63158"
